"","Date","Deces","Annee"
"874",2020-05-24,1674,2019
"875",2020-05-25,1526,2019
"876",2020-05-26,1478,2019
"877",2020-05-27,1567,2019
"878",2020-05-28,1559,2019
"879",2020-05-29,1514,2019
"880",2020-05-30,1466,2019
"881",2020-05-31,1568,2019
"882",2020-06-01,1592,2019
"883",2020-06-02,1575,2019
"884",2020-06-03,1631,2019
"885",2020-06-04,1586,2019
"886",2020-06-05,1529,2019
"887",2020-06-06,1512,2019
"888",2020-06-07,1498,2019
"889",2020-06-08,1495,2019
"890",2020-06-09,1467,2019
"891",2020-06-10,1467,2019
"892",2020-06-11,1515,2019
"893",2020-06-12,1505,2019
"894",2020-06-13,1576,2019
"895",2020-06-14,1513,2019
"896",2020-06-15,1583,2019
"897",2020-06-16,1534,2019
"898",2020-06-17,1642,2019
"899",2020-06-18,1576,2019
"900",2020-06-19,1628,2019
"901",2020-06-20,1567,2019
"902",2020-06-21,1499,2019
"903",2020-06-22,1480,2019
"904",2020-06-23,1517,2019
"905",2020-06-24,1594,2019
"906",2020-06-25,1592,2019
"907",2020-06-26,1656,2019
"908",2020-06-27,1651,2019
"909",2020-06-28,1686,2019
"910",2020-06-29,1655,2019
"911",2020-06-30,1719,2019
"912",2020-07-01,1672,2019
"913",2020-07-02,1547,2019
"914",2020-07-03,1559,2019
"915",2020-07-04,1553,2019
"916",2020-07-05,1583,2019
"917",2020-07-06,1653,2019
"918",2020-07-07,1559,2019
"919",2020-07-08,1470,2019
"920",2020-07-09,1527,2019
"921",2020-07-10,1467,2019
"922",2020-07-11,1638,2019
"923",2020-07-12,1591,2019
"924",2020-07-13,1543,2019
"925",2020-07-14,1448,2019
"926",2020-07-15,1436,2019
"927",2020-07-16,1495,2019
"928",2020-07-17,1559,2019
"929",2020-07-18,1579,2019
"930",2020-07-19,1594,2019
"931",2020-07-20,1642,2019
"932",2020-07-21,1481,2019
"933",2020-07-22,1595,2019
"934",2020-07-23,1635,2019
"935",2020-07-24,1721,2019
"936",2020-07-25,1877,2019
"937",2020-07-26,1889,2019
"938",2020-07-27,1569,2019
"939",2020-07-28,1508,2019
"940",2020-07-29,1468,2019
"941",2020-07-30,1486,2019
"942",2020-07-31,1435,2019
"943",2020-08-01,1526,2019
"944",2020-08-02,1559,2019
"945",2020-08-03,1532,2019
"946",2020-08-04,1518,2019
"947",2020-08-05,1515,2019
"948",2020-08-06,1583,2019
"949",2020-08-07,1537,2019
"950",2020-08-08,1532,2019
"951",2020-08-09,1649,2019
"952",2020-08-10,1493,2019
"953",2020-08-11,1426,2019
"954",2020-08-12,1460,2019
"955",2020-08-13,1445,2019
"956",2020-08-14,1479,2019
"957",2020-08-15,1480,2019
"958",2020-08-16,1508,2019
"959",2020-08-17,1525,2019
"960",2020-08-18,1480,2019
"961",2020-08-19,1479,2019
"962",2020-08-20,1516,2019
"963",2020-08-21,1543,2019
"964",2020-08-22,1432,2019
"965",2020-08-23,1609,2019
"966",2020-08-24,1585,2019
"967",2020-08-25,1581,2019
"968",2020-08-26,1605,2019
"969",2020-08-27,1674,2019
"970",2020-08-28,1658,2019
"971",2020-08-29,1599,2019
"972",2020-08-30,1644,2019
"973",2020-08-31,1493,2019
"974",2020-09-01,1532,2019
"975",2020-09-02,1496,2019
"976",2020-09-03,1508,2019
"977",2020-09-04,1548,2019
"978",2020-09-05,1429,2019
"979",2020-09-06,1493,2019
"980",2020-09-07,1531,2019
"981",2020-09-08,1483,2019
"982",2020-09-09,1545,2019
"983",2020-09-10,1543,2019
"984",2020-09-11,1566,2019
"985",2020-09-12,1569,2019
"986",2020-09-13,1618,2019
"987",2020-09-14,1542,2019
"988",2020-09-15,1569,2019
"989",2020-09-16,1636,2019
"990",2020-09-17,1627,2019
"991",2020-09-18,1497,2019
"992",2020-09-19,1569,2019
"993",2020-09-20,1662,2019
"994",2020-09-21,1677,2019
"995",2020-09-22,1603,2019
"996",2020-09-23,1550,2019
"997",2020-09-24,1489,2019
"998",2020-09-25,1573,2019
"999",2020-09-26,1629,2019
"1000",2020-09-27,1550,2019
"1001",2020-09-28,1587,2019
"1002",2020-09-29,1541,2019
"1003",2020-09-30,1592,2019
"1004",2020-10-01,1653,2019
"1005",2020-10-02,1627,2019
"1006",2020-10-03,1627,2019
"1007",2020-10-04,1610,2019
"1008",2020-10-05,1600,2019
"1009",2020-10-06,1619,2019
"1010",2020-10-07,1611,2019
"1011",2020-10-08,1638,2019
"1012",2020-10-09,1600,2019
"1013",2020-10-10,1648,2019
"1014",2020-10-11,1675,2019
"1015",2020-10-12,1646,2019
"1016",2020-10-13,1664,2019
"1017",2020-10-14,1688,2019
"1018",2020-10-15,1662,2019
"1019",2020-10-16,1677,2019
"1020",2020-10-17,1616,2019
"1021",2020-10-18,1638,2019
"1022",2020-10-19,1621,2019
"1023",2020-10-20,1643,2019
"1024",2020-10-21,1633,2019
"1025",2020-10-22,1629,2019
"1026",2020-10-23,1679,2019
"1027",2020-10-24,1673,2019
"1028",2020-10-25,1717,2019
"1029",2020-10-26,1643,2019
"1030",2020-10-27,1595,2019
"1031",2020-10-28,1635,2019
"1032",2020-10-29,1630,2019
"1033",2020-10-30,1672,2019
"1034",2020-10-31,1688,2019
"1035",2020-11-01,1719,2019
"1036",2020-11-02,1742,2019
"1037",2020-11-03,1678,2019
"1038",2020-11-04,1737,2019
"1039",2020-11-05,1644,2019
"1040",2020-11-06,1728,2019
"1041",2020-11-07,1752,2019
"1042",2020-11-08,1640,2019
"1043",2020-11-09,1805,2019
"1044",2020-11-10,1650,2019
"1045",2020-11-11,1561,2019
"1046",2020-11-12,1758,2019
"1047",2020-11-13,1754,2019
"1048",2020-11-14,1792,2019
"1049",2020-11-15,1782,2019
"1050",2020-11-16,1736,2019
"1051",2020-11-17,1742,2019
"1052",2020-11-18,1765,2019
"1053",2020-11-19,1793,2019
"1054",2020-11-20,1764,2019
"1055",2020-11-21,1767,2019
"1056",2020-11-22,1879,2019
"1057",2020-11-23,1829,2019
"1058",2020-11-24,1696,2019
"1059",2020-11-25,1813,2019
"1060",2020-11-26,1837,2019
"1061",2020-11-27,1820,2019
"1062",2020-11-28,1723,2019
"1063",2020-11-29,1836,2019
"1064",2020-11-30,1732,2019
"1065",2020-12-01,1635,2019
"1066",2020-12-02,1755,2019
"1067",2020-12-03,1804,2019
"1068",2020-12-04,1761,2019
"1069",2020-12-05,1779,2019
"1070",2020-12-06,1704,2019
"1071",2020-12-07,1787,2019
"1072",2020-12-08,1709,2019
"1073",2020-12-09,1785,2019
"1074",2020-12-10,1768,2019
"1075",2020-12-11,1733,2019
"1076",2020-12-12,1845,2019
"1077",2020-12-13,1877,2019
"1078",2020-12-14,1834,2019
"1079",2020-12-15,1720,2019
"1080",2020-12-16,1730,2019
"1081",2020-12-17,1863,2019
"1082",2020-12-18,1835,2019
"1083",2020-12-19,1821,2019
"1084",2020-12-20,1854,2019
"1085",2020-12-21,1821,2019
"1086",2020-12-22,1796,2019
"1087",2020-12-23,1797,2019
"1088",2020-12-24,1778,2019
"1089",2020-12-25,1753,2019
"1090",2020-12-26,1811,2019
"1091",2020-12-27,1830,2019
"1092",2020-12-28,1830,2019
"1093",2020-12-29,1715,2019
"1094",2020-12-30,1892,2019
"1095",2020-12-31,1801,2019
"1096",2020-01-01,1905,2020
"1097",2020-01-02,1901,2020
"1098",2020-01-03,1954,2020
"1099",2020-01-04,1837,2020
"1100",2020-01-05,1751,2020
"1101",2020-01-06,1983,2020
"1102",2020-01-07,1996,2020
"1103",2020-01-08,1948,2020
"1104",2020-01-09,1975,2020
"1105",2020-01-10,1938,2020
"1106",2020-01-11,1866,2020
"1107",2020-01-12,1789,2020
"1108",2020-01-13,1826,2020
"1109",2020-01-14,1943,2020
"1110",2020-01-15,1904,2020
"1111",2020-01-16,1881,2020
"1112",2020-01-17,1849,2020
"1113",2020-01-18,1768,2020
"1114",2020-01-19,1738,2020
"1115",2020-01-20,1795,2020
"1116",2020-01-21,1815,2020
"1117",2020-01-22,1803,2020
"1118",2020-01-23,1790,2020
"1119",2020-01-24,1855,2020
"1120",2020-01-25,1811,2020
"1121",2020-01-26,1762,2020
"1122",2020-01-27,1883,2020
"1123",2020-01-28,1818,2020
"1124",2020-01-29,1868,2020
"1125",2020-01-30,1773,2020
"1126",2020-01-31,1850,2020
"1127",2020-02-01,1740,2020
"1128",2020-02-02,1845,2020
"1129",2020-02-03,1884,2020
"1130",2020-02-04,1874,2020
"1131",2020-02-05,1750,2020
"1132",2020-02-06,1814,2020
"1133",2020-02-07,1826,2020
"1134",2020-02-08,1802,2020
"1135",2020-02-09,1710,2020
"1136",2020-02-10,1826,2020
"1137",2020-02-11,1781,2020
"1138",2020-02-12,1794,2020
"1139",2020-02-13,1766,2020
"1140",2020-02-14,1768,2020
"1141",2020-02-15,1755,2020
"1142",2020-02-16,1778,2020
"1143",2020-02-17,1859,2020
"1144",2020-02-18,1762,2020
"1145",2020-02-19,1666,2020
"1146",2020-02-20,1700,2020
"1147",2020-02-21,1740,2020
"1148",2020-02-22,1637,2020
"1149",2020-02-23,1665,2020
"1150",2020-02-24,1719,2020
"1151",2020-02-25,1683,2020
"1152",2020-02-26,1798,2020
"1153",2020-02-27,1737,2020
"1154",2020-02-28,1749,2020
"1155",2020-02-29,1691,2020
"1156",2020-03-01,1778,2020
"1157",2020-03-02,1779,2020
"1158",2020-03-03,1763,2020
"1159",2020-03-04,1809,2020
"1160",2020-03-05,1771,2020
"1161",2020-03-06,1840,2020
"1162",2020-03-07,1688,2020
"1163",2020-03-08,1709,2020
"1164",2020-03-09,1822,2020
"1165",2020-03-10,1825,2020
"1166",2020-03-11,1900,2020
"1167",2020-03-12,1798,2020
"1168",2020-03-13,1779,2020
"1169",2020-03-14,1780,2020
"1170",2020-03-15,1845,2020
"1171",2020-03-16,1991,2020
"1172",2020-03-17,2044,2020
"1173",2020-03-18,2008,2020
"1174",2020-03-19,2120,2020
"1175",2020-03-20,2039,2020
"1176",2020-03-21,1937,2020
"1177",2020-03-22,2007,2020
"1178",2020-03-23,2165,2020
"1179",2020-03-24,2167,2020
"1180",2020-03-25,2332,2020
"1181",2020-03-26,2382,2020
"1182",2020-03-27,2415,2020
"1183",2020-03-28,2522,2020
"1184",2020-03-29,2383,2020
"1185",2020-03-30,2680,2020
"1775",2020-03-31,2744,2020
"1775",2020-04-01,2795,2020
"1775",2020-04-02,2643,2020
"1775",2020-04-03,2754,2020
"1775",2020-04-04,2683,2020
"1775",2020-04-05,2676,2020
"1775",2020-04-06,2696,2020
"1775",2020-04-07,2648,2020
"1775",2020-04-08,2585,2020
"1775",2020-04-09,2505,2020
"1775",2020-04-10,2571,2020
"1775",2020-04-11,2425,2020
"1775",2020-04-12,2255,2020
"1775",2020-04-13,2364,2020
"1775",2020-04-14,2319,2020
"1775",2020-04-15,2241,2020
"1775",2020-04-16,2172,2020
"1775",2020-04-17,2290,2020
"1775",2020-04-18,2128,2020
"1775",2020-04-19,1991,2020
"1775",2020-04-20,1892,2020
"1775",2020-04-21,1899,2020
"1775",2020-04-22,1875,2020
"1775",2020-04-23,1872,2020
"1775",2020-04-24,1835,2020
"1775",2020-04-25,1806,2020
"1775",2020-04-26,1696,2020
"1775",2020-04-27,1651,2020
"1775",2020-04-28,1726,2020
"1775",2020-04-29,1674,2020
"1775",2020-04-30,1595,2020
"1775",2020-05-01,1516,2020
"1775",2020-05-02,1580,2020
"1775",2020-05-03,1545,2020
"1775",2020-05-04,1650,2020
"1775",2020-05-05,1608,2020
"1775",2020-05-06,1575,2020
"1775",2020-05-07,1555,2020
"1775",2020-05-08,1554,2020
"1775",2020-05-09,1491,2020
"1775",2020-05-10,1510,2020
"1775",2020-05-11,1445,2020
"1775",2020-05-12,1478,2020
"1775",2020-05-13,1505,2020
"1775",2020-05-14,1434,2020
"1775",2020-05-15,1519,2020
"1775",2020-05-16,1424,2020
"1775",2020-05-17,1383,2020
"1775",2020-05-18,1446,2020


