"","Date","Deces","Annee"
"2637",2020-12-31,1973,2017
"2638",2020-01-01,2027,2018
"2639",2020-01-02,2142,2018
"2640",2020-01-03,2137,2018
"2641",2020-01-04,2160,2018
"2642",2020-01-05,2102,2018
"2643",2020-01-06,2020,2018
"2644",2020-01-07,2008,2018
"2645",2020-01-08,2072,2018
"2646",2020-01-09,2060,2018
"2647",2020-01-10,1968,2018
"2648",2020-01-11,2034,2018
"2649",2020-01-12,1995,2018
"2650",2020-01-13,1991,2018
"2651",2020-01-14,1923,2018
"2652",2020-01-15,1846,2018
"2653",2020-01-16,1989,2018
"2654",2020-01-17,1992,2018
"2655",2020-01-18,1935,2018
"2656",2020-01-19,1959,2018
"2657",2020-01-20,1923,2018
"2658",2020-01-21,1968,2018
"2659",2020-01-22,1891,2018
"2660",2020-01-23,1864,2018
"2661",2020-01-24,1898,2018
"2662",2020-01-25,1882,2018
"2663",2020-01-26,1825,2018
"2664",2020-01-27,1784,2018
"2665",2020-01-28,1735,2018
"2666",2020-01-29,1820,2018
"2667",2020-01-30,1835,2018
"2668",2020-01-31,1831,2018
"2669",2020-02-01,1772,2018
"2670",2020-02-02,1791,2018
"2671",2020-02-03,1751,2018
"2672",2020-02-04,1792,2018
"2673",2020-02-05,1888,2018
"2674",2020-02-06,1896,2018
"2675",2020-02-07,1865,2018
"2676",2020-02-08,1826,2018
"2677",2020-02-09,1865,2018
"2678",2020-02-10,1945,2018
"2679",2020-02-11,1867,2018
"2680",2020-02-12,1846,2018
"2681",2020-02-13,1897,2018
"2682",2020-02-14,1878,2018
"2683",2020-02-15,1815,2018
"2684",2020-02-16,1997,2018
"2685",2020-02-17,1877,2018
"2686",2020-02-18,1785,2018
"2687",2020-02-19,1978,2018
"2688",2020-02-20,1943,2018
"2689",2020-02-21,1879,2018
"2690",2020-02-22,1874,2018
"2691",2020-02-23,1972,2018
"2692",2020-02-24,1944,2018
"2693",2020-02-25,1950,2018
"2694",2020-02-26,2026,2018
"2695",2020-02-27,1994,2018
"2696",2020-02-28,1992,2018
"2697",2020-03-01,2168,2018
"2698",2020-03-02,2215,2018
"2699",2020-03-03,2163,2018
"2700",2020-03-04,2122,2018
"2701",2020-03-05,2226,2018
"2702",2020-03-06,2187,2018
"2703",2020-03-07,2082,2018
"2704",2020-03-08,2140,2018
"2705",2020-03-09,2085,2018
"2706",2020-03-10,2111,2018
"2707",2020-03-11,1961,2018
"2708",2020-03-12,2066,2018
"2709",2020-03-13,2001,2018
"2710",2020-03-14,1951,2018
"2711",2020-03-15,1926,2018
"2712",2020-03-16,1927,2018
"2713",2020-03-17,1863,2018
"2714",2020-03-18,1814,2018
"2715",2020-03-19,1852,2018
"2716",2020-03-20,1814,2018
"2717",2020-03-21,1919,2018
"2718",2020-03-22,1913,2018
"2719",2020-03-23,1856,2018
"2720",2020-03-24,1912,2018
"2721",2020-03-25,1844,2018
"2722",2020-03-26,1874,2018
"2723",2020-03-27,1888,2018
"2724",2020-03-28,1850,2018
"2725",2020-03-29,1848,2018
"2726",2020-03-30,1825,2018
"2727",2020-03-31,1784,2018
"2728",2020-04-01,1801,2018
"2729",2020-04-02,1735,2018
"2730",2020-04-03,1874,2018
"2731",2020-04-04,1774,2018
"2732",2020-04-05,1782,2018
"2733",2020-04-06,1757,2018
"2734",2020-04-07,1768,2018
"2735",2020-04-08,1745,2018
"2736",2020-04-09,1769,2018
"2737",2020-04-10,1824,2018
"2738",2020-04-11,1733,2018
"2739",2020-04-12,1762,2018
"2740",2020-04-13,1689,2018
"2741",2020-04-14,1640,2018
"2742",2020-04-15,1686,2018
"2743",2020-04-16,1710,2018
"2744",2020-04-17,1667,2018
"2745",2020-04-18,1669,2018
"2746",2020-04-19,1767,2018
"2747",2020-04-20,1781,2018
"2748",2020-04-21,1769,2018
"2749",2020-04-22,1597,2018
"2750",2020-04-23,1620,2018
"2751",2020-04-24,1630,2018
"2752",2020-04-25,1608,2018
"2753",2020-04-26,1570,2018
"2754",2020-04-27,1598,2018
"2755",2020-04-28,1604,2018
"2756",2020-04-29,1596,2018
"2757",2020-04-30,1589,2018
"2758",2020-05-01,1502,2018
"2759",2020-05-02,1604,2018
"2760",2020-05-03,1495,2018
"2761",2020-05-04,1659,2018
"2762",2020-05-05,1628,2018
"2763",2020-05-06,1611,2018
"2764",2020-05-07,1622,2018
"2765",2020-05-08,1572,2018
"2766",2020-05-09,1549,2018
"2767",2020-05-10,1463,2018
"2768",2020-05-11,1599,2018
"2769",2020-05-12,1532,2018
"2770",2020-05-13,1409,2018
"2771",2020-05-14,1499,2018
"2772",2020-05-15,1512,2018
"2773",2020-05-16,1565,2018
"2774",2020-05-17,1567,2018
"2775",2020-05-18,1601,2018
"2776",2020-05-19,1538,2018
"2777",2020-05-20,1552,2018
"2778",2020-05-21,1580,2018
"2779",2020-05-22,1559,2018
"2780",2020-05-23,1632,2018
"2781",2020-05-24,1610,2018
"2782",2020-05-25,1588,2018
"2783",2020-05-26,1615,2018
"2784",2020-05-27,1589,2018
"2785",2020-05-28,1633,2018
"2786",2020-05-29,1591,2018
"2787",2020-05-30,1564,2018
"2788",2020-05-31,1505,2018
"2789",2020-06-01,1496,2018
"2790",2020-06-02,1560,2018
"2791",2020-06-03,1531,2018
"2792",2020-06-04,1523,2018
"2793",2020-06-05,1460,2018
"2794",2020-06-06,1491,2018
"2795",2020-06-07,1498,2018
"2796",2020-06-08,1598,2018
"2797",2020-06-09,1498,2018
"2798",2020-06-10,1465,2018
"2799",2020-06-11,1523,2018
"2800",2020-06-12,1535,2018
"2801",2020-06-13,1445,2018
"2802",2020-06-14,1453,2018
"2803",2020-06-15,1516,2018
"2804",2020-06-16,1471,2018
"2805",2020-06-17,1463,2018
"2806",2020-06-18,1458,2018
"2807",2020-06-19,1544,2018
"2808",2020-06-20,1573,2018
"2809",2020-06-21,1581,2018
"2810",2020-06-22,1529,2018
"2811",2020-06-23,1428,2018
"2812",2020-06-24,1492,2018
"2813",2020-06-25,1504,2018
"2814",2020-06-26,1601,2018
"2815",2020-06-27,1632,2018
"2816",2020-06-28,1639,2018
"2817",2020-06-29,1607,2018
"2818",2020-06-30,1581,2018
"2819",2020-07-01,1732,2018
"2820",2020-07-02,1669,2018
"2821",2020-07-03,1697,2018
"2822",2020-07-04,1627,2018
"2823",2020-07-05,1591,2018
"2824",2020-07-06,1530,2018
"2825",2020-07-07,1548,2018
"2826",2020-07-08,1518,2018
"2827",2020-07-09,1571,2018
"2828",2020-07-10,1576,2018
"2829",2020-07-11,1465,2018
"2830",2020-07-12,1492,2018
"2831",2020-07-13,1536,2018
"2832",2020-07-14,1509,2018
"2833",2020-07-15,1509,2018
"2834",2020-07-16,1617,2018
"2835",2020-07-17,1556,2018
"2836",2020-07-18,1571,2018
"2837",2020-07-19,1641,2018
"2838",2020-07-20,1540,2018
"2839",2020-07-21,1532,2018
"2840",2020-07-22,1448,2018
"2841",2020-07-23,1575,2018
"2842",2020-07-24,1605,2018
"2843",2020-07-25,1703,2018
"2844",2020-07-26,1618,2018
"2845",2020-07-27,1722,2018
"2846",2020-07-28,1615,2018
"2847",2020-07-29,1528,2018
"2848",2020-07-30,1627,2018
"2849",2020-07-31,1579,2018
"2850",2020-08-01,1589,2018
"2851",2020-08-02,1522,2018
"2852",2020-08-03,1588,2018
"2853",2020-08-04,1678,2018
"2854",2020-08-05,1619,2018
"2855",2020-08-06,1708,2018
"2856",2020-08-07,1799,2018
"2857",2020-08-08,1689,2018
"2858",2020-08-09,1567,2018
"2859",2020-08-10,1460,2018
"2860",2020-08-11,1436,2018
"2861",2020-08-12,1537,2018
"2862",2020-08-13,1537,2018
"2863",2020-08-14,1557,2018
"2864",2020-08-15,1415,2018
"2865",2020-08-16,1488,2018
"2866",2020-08-17,1524,2018
"2867",2020-08-18,1416,2018
"2868",2020-08-19,1423,2018
"2869",2020-08-20,1576,2018
"2870",2020-08-21,1591,2018
"2871",2020-08-22,1602,2018
"2872",2020-08-23,1590,2018
"2873",2020-08-24,1528,2018
"2874",2020-08-25,1486,2018
"2875",2020-08-26,1416,2018
"2876",2020-08-27,1545,2018
"2877",2020-08-28,1607,2018
"2878",2020-08-29,1593,2018
"2879",2020-08-30,1440,2018
"2880",2020-08-31,1500,2018
"2881",2020-09-01,1424,2018
"2882",2020-09-02,1430,2018
"2883",2020-09-03,1505,2018
"2884",2020-09-04,1583,2018
"2885",2020-09-05,1632,2018
"2886",2020-09-06,1580,2018
"2887",2020-09-07,1624,2018
"2888",2020-09-08,1435,2018
"2889",2020-09-09,1549,2018
"2890",2020-09-10,1597,2018
"2891",2020-09-11,1575,2018
"2892",2020-09-12,1595,2018
"2893",2020-09-13,1621,2018
"2894",2020-09-14,1550,2018
"2895",2020-09-15,1552,2018
"2896",2020-09-16,1459,2018
"2897",2020-09-17,1582,2018
"2898",2020-09-18,1546,2018
"2899",2020-09-19,1583,2018
"2900",2020-09-20,1614,2018
"2901",2020-09-21,1570,2018
"2902",2020-09-22,1507,2018
"2903",2020-09-23,1532,2018
"2904",2020-09-24,1489,2018
"2905",2020-09-25,1534,2018
"2906",2020-09-26,1467,2018
"2907",2020-09-27,1637,2018
"2908",2020-09-28,1659,2018
"2909",2020-09-29,1568,2018
"2910",2020-09-30,1484,2018
"2911",2020-10-01,1589,2018
"2912",2020-10-02,1593,2018
"2913",2020-10-03,1636,2018
"2914",2020-10-04,1745,2018
"2915",2020-10-05,1664,2018
"2916",2020-10-06,1694,2018
"2917",2020-10-07,1546,2018
"2918",2020-10-08,1552,2018
"2919",2020-10-09,1673,2018
"2920",2020-10-10,1685,2018
"2921",2020-10-11,1708,2018
"2922",2020-10-12,1682,2018
"2923",2020-10-13,1633,2018
"2924",2020-10-14,1634,2018
"2925",2020-10-15,1679,2018
"2926",2020-10-16,1652,2018
"2927",2020-10-17,1624,2018
"2928",2020-10-18,1581,2018
"2929",2020-10-19,1580,2018
"2930",2020-10-20,1539,2018
"2931",2020-10-21,1502,2018
"2932",2020-10-22,1568,2018
"2933",2020-10-23,1661,2018
"2934",2020-10-24,1633,2018
"2935",2020-10-25,1682,2018
"2936",2020-10-26,1593,2018
"2937",2020-10-27,1625,2018
"2938",2020-10-28,1638,2018
"2939",2020-10-29,1615,2018
"2940",2020-10-30,1763,2018
"2941",2020-10-31,1689,2018
"2942",2020-11-01,1604,2018
"2943",2020-11-02,1621,2018
"2944",2020-11-03,1623,2018
"2945",2020-11-04,1648,2018
"2946",2020-11-05,1771,2018
"2947",2020-11-06,1717,2018
"2948",2020-11-07,1734,2018
"2949",2020-11-08,1670,2018
"2950",2020-11-09,1632,2018
"2951",2020-11-10,1696,2018
"2952",2020-11-11,1659,2018
"2953",2020-11-12,1712,2018
"2954",2020-11-13,1763,2018
"2955",2020-11-14,1626,2018
"2956",2020-11-15,1675,2018
"2957",2020-11-16,1599,2018
"2958",2020-11-17,1645,2018
"2959",2020-11-18,1598,2018
"2960",2020-11-19,1637,2018
"2961",2020-11-20,1688,2018
"2962",2020-11-21,1714,2018
"2963",2020-11-22,1647,2018
"2964",2020-11-23,1730,2018
"2965",2020-11-24,1752,2018
"2966",2020-11-25,1708,2018
"2967",2020-11-26,1690,2018
"2968",2020-11-27,1719,2018
"2969",2020-11-28,1736,2018
"2970",2020-11-29,1701,2018
"2971",2020-11-30,1702,2018
"2972",2020-12-01,1739,2018
"2973",2020-12-02,1690,2018
"2974",2020-12-03,1719,2018
"2975",2020-12-04,1705,2018
"2976",2020-12-05,1697,2018
"2977",2020-12-06,1688,2018
"2978",2020-12-07,1687,2018
"2979",2020-12-08,1655,2018
"2980",2020-12-09,1576,2018
"2981",2020-12-10,1644,2018
"2982",2020-12-11,1682,2018
"2983",2020-12-12,1766,2018
"2984",2020-12-13,1678,2018
"2985",2020-12-14,1664,2018
"2986",2020-12-15,1684,2018
"2987",2020-12-16,1767,2018
"2988",2020-12-17,1785,2018
"2989",2020-12-18,1798,2018
"2990",2020-12-19,1817,2018
"2991",2020-12-20,1775,2018
"2992",2020-12-21,1769,2018
"2993",2020-12-22,1727,2018
"2994",2020-12-23,1755,2018
"2995",2020-12-24,1740,2018
"2996",2020-12-25,1725,2018
"2997",2020-12-26,1739,2018
"2998",2020-12-27,1804,2018
"2999",2020-12-28,1857,2018
"3000",2020-12-29,1744,2018
"3001",2020-12-30,1756,2018
"3002",2020-12-31,1890,2018
"3003",2020-01-01,1839,2019
"3004",2020-01-02,1935,2019
"3005",2020-01-03,1880,2019
"3006",2020-01-04,1900,2019
"3007",2020-01-05,1921,2019
"3008",2020-01-06,1896,2019
"3009",2020-01-07,1984,2019
"3010",2020-01-08,1965,2019
"3011",2020-01-09,1972,2019
"3012",2020-01-10,1957,2019
"3013",2020-01-11,1940,2019
"3014",2020-01-12,2034,2019
"3015",2020-01-13,1937,2019
"3016",2020-01-14,1990,2019
"3017",2020-01-15,1977,2019
"3018",2020-01-16,2006,2019
"3019",2020-01-17,1967,2019
"3020",2020-01-18,1961,2019
"3021",2020-01-19,1930,2019
"3022",2020-01-20,1854,2019
"3023",2020-01-21,1954,2019
"3024",2020-01-22,2072,2019
"3025",2020-01-23,2004,2019
"3026",2020-01-24,1936,2019
"3027",2020-01-25,2045,2019
"3028",2020-01-26,2087,2019
"3029",2020-01-27,2015,2019
"3030",2020-01-28,2109,2019
"3031",2020-01-29,2038,2019
"3032",2020-01-30,2033,2019
"3033",2020-01-31,2045,2019
"3034",2020-02-01,2169,2019
"3035",2020-02-02,2056,2019
"3036",2020-02-03,1926,2019
"3037",2020-02-04,2053,2019
"3038",2020-02-05,2110,2019
"3039",2020-02-06,2116,2019
"3040",2020-02-07,2049,2019
"3041",2020-02-08,2101,2019
"3042",2020-02-09,2063,2019
"3043",2020-02-10,1984,2019
"3044",2020-02-11,2042,2019
"3045",2020-02-12,1992,2019
"3046",2020-02-13,2014,2019
"3047",2020-02-14,2005,2019
"3048",2020-02-15,2048,2019
"3049",2020-02-16,2021,2019
"3050",2020-02-17,1907,2019
"3051",2020-02-18,2032,2019
"3052",2020-02-19,2123,2019
"3053",2020-02-20,2032,2019
"3054",2020-02-21,1995,2019
"3055",2020-02-22,2019,2019
"3056",2020-02-23,1857,2019
"3057",2020-02-24,1852,2019
"3058",2020-02-25,2044,2019
"3059",2020-02-26,1955,2019
"3060",2020-02-27,1979,2019
"3061",2020-02-28,1952,2019
"3062",2020-03-01,1897,2019
"3063",2020-03-02,1937,2019
"3064",2020-03-03,1772,2019
"3065",2020-03-04,1909,2019
"3066",2020-03-05,1891,2019
"3067",2020-03-06,1889,2019
"3068",2020-03-07,1885,2019
"3069",2020-03-08,1829,2019
"3070",2020-03-09,1795,2019
"3071",2020-03-10,1701,2019
"3072",2020-03-11,1788,2019
"3073",2020-03-12,1733,2019
"3074",2020-03-13,1714,2019
"3075",2020-03-14,1747,2019
"3076",2020-03-15,1765,2019
"3077",2020-03-16,1739,2019
"3078",2020-03-17,1652,2019
"3079",2020-03-18,1778,2019
"3080",2020-03-19,1706,2019
"3081",2020-03-20,1679,2019
"3082",2020-03-21,1724,2019
"3083",2020-03-22,1702,2019
"3084",2020-03-23,1734,2019
"3085",2020-03-24,1654,2019
"3086",2020-03-25,1685,2019
"3087",2020-03-26,1651,2019
"3088",2020-03-27,1707,2019
"3089",2020-03-28,1714,2019
"3090",2020-03-29,1684,2019
"3091",2020-03-30,1661,2019
"3092",2020-03-31,1637,2019
"3093",2020-04-01,1715,2019
"3094",2020-04-02,1718,2019
"3095",2020-04-03,1708,2019
"3096",2020-04-04,1690,2019
"3097",2020-04-05,1682,2019
"3098",2020-04-06,1669,2019
"3099",2020-04-07,1698,2019
"3100",2020-04-08,1688,2019
"3101",2020-04-09,1647,2019
"3102",2020-04-10,1684,2019
"3103",2020-04-11,1630,2019
"3104",2020-04-12,1641,2019
"3105",2020-04-13,1569,2019
"3106",2020-04-14,1536,2019
"3107",2020-04-15,1638,2019
"3108",2020-04-16,1690,2019
"3109",2020-04-17,1746,2019
"3110",2020-04-18,1639,2019
"3111",2020-04-19,1695,2019
"3112",2020-04-20,1699,2019
"3113",2020-04-21,1576,2019
"3114",2020-04-22,1677,2019
"3115",2020-04-23,1706,2019
"3116",2020-04-24,1767,2019
"3117",2020-04-25,1658,2019
"3118",2020-04-26,1643,2019
"3119",2020-04-27,1580,2019
"3120",2020-04-28,1615,2019
"3121",2020-04-29,1585,2019
"3122",2020-04-30,1582,2019
"3123",2020-05-01,1678,2019
"3124",2020-05-02,1662,2019
"3125",2020-05-03,1613,2019
"3126",2020-05-04,1604,2019
"3127",2020-05-05,1524,2019
"3128",2020-05-06,1714,2019
"3129",2020-05-07,1652,2019
"3130",2020-05-08,1619,2019
"3131",2020-05-09,1616,2019
"3132",2020-05-10,1678,2019
"3133",2020-05-11,1540,2019
"3134",2020-05-12,1590,2019
"3135",2020-05-13,1558,2019
"3136",2020-05-14,1624,2019
"3137",2020-05-15,1631,2019
"3138",2020-05-16,1634,2019
"3139",2020-05-17,1647,2019
"3140",2020-05-18,1658,2019
"3141",2020-05-19,1589,2019
"3142",2020-05-20,1668,2019
"3143",2020-05-21,1610,2019
"3144",2020-05-22,1570,2019
"3145",2020-05-23,1682,2019
"3146",2020-05-24,1674,2019
"3147",2020-05-25,1526,2019
"3148",2020-05-26,1478,2019
"3149",2020-05-27,1567,2019
"3150",2020-05-28,1559,2019
"3151",2020-05-29,1514,2019
"3152",2020-05-30,1466,2019
"3153",2020-05-31,1568,2019
"3154",2020-06-01,1592,2019
"3155",2020-06-02,1575,2019
"3156",2020-06-03,1631,2019
"3157",2020-06-04,1586,2019
"3158",2020-06-05,1529,2019
"3159",2020-06-06,1512,2019
"3160",2020-06-07,1498,2019
"3161",2020-06-08,1495,2019
"3162",2020-06-09,1467,2019
"3163",2020-06-10,1467,2019
"3164",2020-06-11,1515,2019
"3165",2020-06-12,1505,2019
"3166",2020-06-13,1576,2019
"3167",2020-06-14,1513,2019
"3168",2020-06-15,1583,2019
"3169",2020-06-16,1534,2019
"3170",2020-06-17,1642,2019
"3171",2020-06-18,1576,2019
"3172",2020-06-19,1628,2019
"3173",2020-06-20,1567,2019
"3174",2020-06-21,1499,2019
"3175",2020-06-22,1480,2019
"3176",2020-06-23,1517,2019
"3177",2020-06-24,1594,2019
"3178",2020-06-25,1592,2019
"3179",2020-06-26,1656,2019
"3180",2020-06-27,1651,2019
"3181",2020-06-28,1686,2019
"3182",2020-06-29,1655,2019
"3183",2020-06-30,1719,2019
"3184",2020-07-01,1672,2019
"3185",2020-07-02,1547,2019
"3186",2020-07-03,1559,2019
"3187",2020-07-04,1553,2019
"3188",2020-07-05,1583,2019
"3189",2020-07-06,1653,2019
"3190",2020-07-07,1559,2019
"3191",2020-07-08,1470,2019
"3192",2020-07-09,1527,2019
"3193",2020-07-10,1467,2019
"3194",2020-07-11,1638,2019
"3195",2020-07-12,1591,2019
"3196",2020-07-13,1543,2019
"3197",2020-07-14,1448,2019
"3198",2020-07-15,1436,2019
"3199",2020-07-16,1495,2019
"3200",2020-07-17,1559,2019
"3201",2020-07-18,1579,2019
"3202",2020-07-19,1594,2019
"3203",2020-07-20,1642,2019
"3204",2020-07-21,1481,2019
"3205",2020-07-22,1595,2019
"3206",2020-07-23,1635,2019
"3207",2020-07-24,1721,2019
"3208",2020-07-25,1877,2019
"3209",2020-07-26,1889,2019
"3210",2020-07-27,1569,2019
"3211",2020-07-28,1508,2019
"3212",2020-07-29,1468,2019
"3213",2020-07-30,1486,2019
"3214",2020-07-31,1435,2019
"3215",2020-08-01,1526,2019
"3216",2020-08-02,1559,2019
"3217",2020-08-03,1532,2019
"3218",2020-08-04,1518,2019
"3219",2020-08-05,1515,2019
"3220",2020-08-06,1583,2019
"3221",2020-08-07,1537,2019
"3222",2020-08-08,1532,2019
"3223",2020-08-09,1649,2019
"3224",2020-08-10,1493,2019
"3225",2020-08-11,1426,2019
"3226",2020-08-12,1460,2019
"3227",2020-08-13,1445,2019
"3228",2020-08-14,1479,2019
"3229",2020-08-15,1480,2019
"3230",2020-08-16,1508,2019
"3231",2020-08-17,1525,2019
"3232",2020-08-18,1480,2019
"3233",2020-08-19,1479,2019
"3234",2020-08-20,1516,2019
"3235",2020-08-21,1543,2019
"3236",2020-08-22,1432,2019
"3237",2020-08-23,1609,2019
"3238",2020-08-24,1585,2019
"3239",2020-08-25,1581,2019
"3240",2020-08-26,1605,2019
"3241",2020-08-27,1674,2019
"3242",2020-08-28,1658,2019
"3243",2020-08-29,1599,2019
"3244",2020-08-30,1644,2019
"3245",2020-08-31,1493,2019
"3246",2020-09-01,1532,2019
"3247",2020-09-02,1496,2019
"3248",2020-09-03,1508,2019
"3249",2020-09-04,1548,2019
"3250",2020-09-05,1429,2019
"3251",2020-09-06,1493,2019
"3252",2020-09-07,1531,2019
"3253",2020-09-08,1483,2019
"3254",2020-09-09,1545,2019
"3255",2020-09-10,1543,2019
"3256",2020-09-11,1566,2019
"3257",2020-09-12,1569,2019
"3258",2020-09-13,1618,2019
"3259",2020-09-14,1542,2019
"3260",2020-09-15,1569,2019
"3261",2020-09-16,1636,2019
"3262",2020-09-17,1627,2019
"3263",2020-09-18,1497,2019
"3264",2020-09-19,1569,2019
"3265",2020-09-20,1662,2019
"3266",2020-09-21,1677,2019
"3267",2020-09-22,1603,2019
"3268",2020-09-23,1550,2019
"3269",2020-09-24,1489,2019
"3270",2020-09-25,1573,2019
"3271",2020-09-26,1629,2019
"3272",2020-09-27,1550,2019
"3273",2020-09-28,1587,2019
"3274",2020-09-29,1541,2019
"3275",2020-09-30,1592,2019
"3276",2020-10-01,1653,2019
"3277",2020-10-02,1627,2019
"3278",2020-10-03,1627,2019
"3279",2020-10-04,1610,2019
"3280",2020-10-05,1600,2019
"3281",2020-10-06,1619,2019
"3282",2020-10-07,1611,2019
"3283",2020-10-08,1638,2019
"3284",2020-10-09,1600,2019
"3285",2020-10-10,1648,2019
"3286",2020-10-11,1675,2019
"3287",2020-10-12,1646,2019
"3288",2020-10-13,1664,2019
"3289",2020-10-14,1688,2019
"3290",2020-10-15,1662,2019
"3291",2020-10-16,1677,2019
"3292",2020-10-17,1616,2019
"3293",2020-10-18,1638,2019
"3294",2020-10-19,1621,2019
"3295",2020-10-20,1643,2019
"3296",2020-10-21,1633,2019
"3297",2020-10-22,1629,2019
"3298",2020-10-23,1679,2019
"3299",2020-10-24,1673,2019
"3300",2020-10-25,1717,2019
"3301",2020-10-26,1643,2019
"3302",2020-10-27,1595,2019
"3303",2020-10-28,1635,2019
"3304",2020-10-29,1630,2019
"3305",2020-10-30,1672,2019
"3306",2020-10-31,1688,2019
"3307",2020-11-01,1719,2019
"3308",2020-11-02,1742,2019
"3309",2020-11-03,1678,2019
"3310",2020-11-04,1737,2019
"3311",2020-11-05,1644,2019
"3312",2020-11-06,1728,2019
"3313",2020-11-07,1752,2019
"3314",2020-11-08,1640,2019
"3315",2020-11-09,1805,2019
"3316",2020-11-10,1650,2019
"3317",2020-11-11,1561,2019
"3318",2020-11-12,1758,2019
"3319",2020-11-13,1754,2019
"3320",2020-11-14,1792,2019
"3321",2020-11-15,1782,2019
"3322",2020-11-16,1736,2019
"3323",2020-11-17,1742,2019
"3324",2020-11-18,1765,2019
"3325",2020-11-19,1793,2019
"3326",2020-11-20,1764,2019
"3327",2020-11-21,1767,2019
"3328",2020-11-22,1879,2019
"3329",2020-11-23,1829,2019
"3330",2020-11-24,1696,2019
"3331",2020-11-25,1813,2019
"3332",2020-11-26,1837,2019
"3333",2020-11-27,1820,2019
"3334",2020-11-28,1723,2019
"3335",2020-11-29,1836,2019
"3336",2020-11-30,1732,2019
"3337",2020-12-01,1635,2019
"3338",2020-12-02,1755,2019
"3339",2020-12-03,1804,2019
"3340",2020-12-04,1761,2019
"3341",2020-12-05,1779,2019
"3342",2020-12-06,1704,2019
"3343",2020-12-07,1787,2019
"3344",2020-12-08,1709,2019
"3345",2020-12-09,1785,2019
"3346",2020-12-10,1768,2019
"3347",2020-12-11,1733,2019
"3348",2020-12-12,1845,2019
"3349",2020-12-13,1877,2019
"3350",2020-12-14,1834,2019
"3351",2020-12-15,1720,2019
"3352",2020-12-16,1730,2019
"3353",2020-12-17,1863,2019
"3354",2020-12-18,1835,2019
"3355",2020-12-19,1821,2019
"3356",2020-12-20,1854,2019
"3357",2020-12-21,1821,2019
"3358",2020-12-22,1796,2019
"3359",2020-12-23,1797,2019
"3360",2020-12-24,1778,2019
"3361",2020-12-25,1753,2019
"3362",2020-12-26,1811,2019
"3363",2020-12-27,1830,2019
"3364",2020-12-28,1830,2019
"3365",2020-12-29,1715,2019
"3366",2020-12-30,1892,2019
"3367",2020-12-31,1801,2019
"3368",2020-01-01,1905,2020
"3369",2020-01-02,1901,2020
"3370",2020-01-03,1954,2020
"3371",2020-01-04,1837,2020
"3372",2020-01-05,1751,2020
"3373",2020-01-06,1983,2020
"3374",2020-01-07,1996,2020
"3375",2020-01-08,1948,2020
"3376",2020-01-09,1975,2020
"3377",2020-01-10,1938,2020
"3378",2020-01-11,1866,2020
"3379",2020-01-12,1789,2020
"3380",2020-01-13,1826,2020
"3381",2020-01-14,1943,2020
"3382",2020-01-15,1904,2020
"3383",2020-01-16,1881,2020
"3384",2020-01-17,1849,2020
"3385",2020-01-18,1768,2020
"3386",2020-01-19,1738,2020
"3387",2020-01-20,1795,2020
"3388",2020-01-21,1815,2020
"3389",2020-01-22,1803,2020
"3390",2020-01-23,1790,2020
"3391",2020-01-24,1855,2020
"3392",2020-01-25,1811,2020
"3393",2020-01-26,1762,2020
"3394",2020-01-27,1883,2020
"3395",2020-01-28,1818,2020
"3396",2020-01-29,1868,2020
"3397",2020-01-30,1773,2020
"3398",2020-01-31,1850,2020
"3399",2020-02-01,1740,2020
"3400",2020-02-02,1845,2020
"3401",2020-02-03,1884,2020
"3402",2020-02-04,1874,2020
"3403",2020-02-05,1750,2020
"3404",2020-02-06,1814,2020
"3405",2020-02-07,1826,2020
"3406",2020-02-08,1802,2020
"3407",2020-02-09,1710,2020
"3408",2020-02-10,1826,2020
"3409",2020-02-11,1781,2020
"3410",2020-02-12,1794,2020
"3411",2020-02-13,1766,2020
"3412",2020-02-14,1768,2020
"3413",2020-02-15,1755,2020
"3414",2020-02-16,1778,2020
"3415",2020-02-17,1859,2020
"3416",2020-02-18,1762,2020
"3417",2020-02-19,1666,2020
"3418",2020-02-20,1700,2020
"3419",2020-02-21,1740,2020
"3420",2020-02-22,1637,2020
"3421",2020-02-23,1665,2020
"3422",2020-02-24,1719,2020
"3423",2020-02-25,1683,2020
"3424",2020-02-26,1798,2020
"3425",2020-02-27,1737,2020
"3426",2020-02-28,1749,2020
"3427",2020-02-29,1691,2020
"3428",2020-03-01,1751,2020
"3429",2020-03-02,1771,2020
"3430",2020-03-03,1734,2020
"3431",2020-03-04,1759,2020
"3432",2020-03-05,1748,2020
"3433",2020-03-06,1783,2020
"3434",2020-03-07,1645,2020
"3435",2020-03-08,1659,2020
"3436",2020-03-09,1776,2020
"3437",2020-03-10,1768,2020
"3438",2020-03-11,1815,2020
"3439",2020-03-12,1688,2020
"3440",2020-03-13,1662,2020
"3441",2020-03-14,1637,2020
"3442",2020-03-15,1704,2020
"3443",2020-03-16,1822,2020
"3444",2020-03-17,1839,2020
"3445",2020-03-18,1778,2020
"3446",2020-03-19,1844,2020
"3447",2020-03-20,1779,2020
"3448",2020-03-21,1666,2020
"3449",2020-03-22,1691,2020
"3450",2020-03-23,1823,2020
"3451",2020-03-24,1796,2020
"3452",2020-03-25,1806,2020
"3453",2020-03-26,1647,2020
"3454",2020-03-27,1178,2020
"3455",2020-03-28,853,2020
"3456",2020-03-29,559,2020
"3457",2020-03-30,179,2020
